"6306 Tarpaulins, Sails, Awnings, Tents, Etc.","January 2016","117,056"
"6306 Tarpaulins, Sails, Awnings, Tents, Etc.","February 2016","134,733"
"630619 Tarpaulins, Awnings & Sunblinds: Of Oth Tex Mat","2016 through February","63,925"
"630619 Tarpaulins, Awnings & Sunblinds: Of Oth Tex Mat","February 2016","63,925"
"630622 Tents, Of Synthetic Fibers","2016 through February","57,559"
"630622 Tents, Of Synthetic Fibers","January 2016","39,869"
"630622 Tents, Of Synthetic Fibers","February 2016","17,690"
"630629 Tents, Of Textile Materials Nesoi","2016 through February","102,121"
"630629 Tents, Of Textile Materials Nesoi","January 2016","72,662"
"630629 Tents, Of Textile Materials Nesoi","February 2016","29,459"
"630690 Camping Goods Of Textiles, Nesoi","2016 through February","28,184"
"630690 Camping Goods Of Textiles, Nesoi","January 2016","4,525"
"630690 Camping Goods Of Textiles, Nesoi","February 2016","23,659"
"6307 Made-up Articles Of Textile Materials Nesoi","2016 through February","102,540"
"6307 Made-up Articles Of Textile Materials Nesoi","January 2016","62,495"
"6307 Made-up Articles Of Textile Materials Nesoi","February 2016","40,045"
"630710 Floorcloths, Dishcloths, Dusters Etc.","2016 through February","10,588"
"630710 Floorcloths, Dishcloths, Dusters Etc.","January 2016","6,608"
"630710 Floorcloths, Dishcloths, Dusters Etc.","February 2016","3,980"
"630720 Life Jackets And Life Belts, Of Textile Material","2016 through February","12,490"
"630720 Life Jackets And Life Belts, Of Textile Material","January 2016","8,658"
"630720 Life Jackets And Life Belts, Of Textile Material","February 2016","3,832"
"630790 Made-up Textile Articles, Nesoi","2016 through February","79,462"
"630790 Made-up Textile Articles, Nesoi","January 2016","47,229"
"630790 Made-up Textile Articles, Nesoi","February 2016","32,233"
"6309 Worn Clothing And Other Worn Textile Articles","2016 through February","251,893"
"6309 Worn Clothing And Other Worn Textile Articles","January 2016","102,209"
"6309 Worn Clothing And Other Worn Textile Articles","February 2016","149,684"
"630900 Worn Clothing And Other Worn Textile Articles","2016 through February","251,893"
"630900 Worn Clothing And Other Worn Textile Articles","January 2016","102,209"
"630900 Worn Clothing And Other Worn Textile Articles","February 2016","149,684"
"6401 Waterproof Footwear, Rubber Or Plastics, Bond Sole","2016 through February","462,509"
"6401 Waterproof Footwear, Rubber Or Plastics, Bond Sole","January 2016","244,845"
"6401 Waterproof Footwear, Rubber Or Plastics, Bond Sole","February 2016","217,664"
"640110 Waterproof Footwear Rubber/plastic A Metal Toe-cap","2016 through February","382,878"
"640110 Waterproof Footwear Rubber/plastic A Metal Toe-cap","January 2016","230,419"
"640110 Waterproof Footwear Rubber/plastic A Metal Toe-cap","February 2016","152,459"
"640192 Rub Or Plast Bonded Boots Nesoi, Ankl Cov Not Knee","2016 through February","20,950"
"640192 Rub Or Plast Bonded Boots Nesoi, Ankl Cov Not Knee","January 2016","14,426"
"640192 Rub Or Plast Bonded Boots Nesoi, Ankl Cov Not Knee","February 2016","6,524"
"640199 Shoes Rub Plast No Stitch Not Over Ankle Nesoi","2016 through February","58,681"
"640199 Shoes Rub Plast No Stitch Not Over Ankle Nesoi","February 2016","58,681"
"6402 Footwear, Outer Sole & Upper Rubber Or Plast Nesoi","2016 through February","323,399"
"6402 Footwear, Outer Sole & Upper Rubber Or Plast Nesoi","January 2016","25,674"
"6402 Footwear, Outer Sole & Upper Rubber Or Plast Nesoi","February 2016","297,725"
"640219 Footwear Rub Plast Stitch Sports Footwear Nesoi","2016 through February","4,065"
"640219 Footwear Rub Plast Stitch Sports Footwear Nesoi","February 2016","4,065"
"640291 Footwear O Sole Upp Rub Or Plast Nesoi, Ankl Covrd","2016 through February","44,515"
"640291 Footwear O Sole Upp Rub Or Plast Nesoi, Ankl Covrd","January 2016","21,583"
"640291 Footwear O Sole Upp Rub Or Plast Nesoi, Ankl Covrd","February 2016","22,932"
"640299 Footwear, Outer Sole & Upper Rubber Or Plast Nesoi","2016 through February","274,819"
"640299 Footwear, Outer Sole & Upper Rubber Or Plast Nesoi","January 2016","4,091"
"640299 Footwear, Outer Sole & Upper Rubber Or Plast Nesoi","February 2016","270,728"
"6403 Footwear, Outer Sole Rub, Plast Or Lea & Upper Lea","2016 through February","2,603,056"
"6403 Footwear, Outer Sole Rub, Plast Or Lea & Upper Lea","January 2016","491,750"
"6403 Footwear, Outer Sole Rub, Plast Or Lea & Upper Lea","February 2016","2,111,306"
"640320 Ftwr Sol Lthr Upper Lthr Straps And Around Big Toe","2016 through February","84,469"
"640320 Ftwr Sol Lthr Upper Lthr Straps And Around Big Toe","January 2016","45,333"
"640320 Ftwr Sol Lthr Upper Lthr Straps And Around Big Toe","February 2016","39,136"
"640340 Footwear Lea Upper Nesoi With A Metal Toe-cap","2016 through February","38,795"
"640340 Footwear Lea Upper Nesoi With A Metal Toe-cap","January 2016","31,863"
"640340 Footwear Lea Upper Nesoi With A Metal Toe-cap","February 2016","6,932"
"640359 Footwear, Outer Sole & Upper Of Leather Nesoi","2016 through February","240,262"
"640359 Footwear, Outer Sole & Upper Of Leather Nesoi","February 2016","240,262"
"640391 Footwear, Out Sole Rub Etc & Up Lea Nesoi, Ank Cov","2016 through February","2,063,077"
"640391 Footwear, Out Sole Rub Etc & Up Lea Nesoi, Ank Cov","January 2016","348,455"
"640391 Footwear, Out Sole Rub Etc & Up Lea Nesoi, Ank Cov","February 2016","1,714,622"
"640399 Footwear, Outer Sole Rub Etc & Leather Upper Nesoi","2016 through February","176,453"
"640399 Footwear, Outer Sole Rub Etc & Leather Upper Nesoi","January 2016","66,099"
"640399 Footwear, Outer Sole Rub Etc & Leather Upper Nesoi","February 2016","110,354"
"6404 Footwear, Outer Sole Rub, Plast Or Lea & Upper Tex","2016 through February","1,888,247"
"6404 Footwear, Outer Sole Rub, Plast Or Lea & Upper Tex","January 2016","915,570"
"6404 Footwear, Outer Sole Rub, Plast Or Lea & Upper Tex","February 2016","972,677"
"640411 Footwear Tex Up Rubplas Sol Sport Shoes","2016 through February","1,824,508"
"640411 Footwear Tex Up Rubplas Sol Sport Shoes","January 2016","868,980"
"640411 Footwear Tex Up Rubplas Sol Sport Shoes","February 2016","955,528"
"640419 Footwear, Out Sole Rub Or Plast & Text Upper Nesoi","2016 through February","56,991"
"640419 Footwear, Out Sole Rub Or Plast & Text Upper Nesoi","January 2016","39,842"
"640419 Footwear, Out Sole Rub Or Plast & Text Upper Nesoi","February 2016","17,149"
"640420 Footwear, Out Sole Lea Or Comp Lea & Textile Upper","2016 through February","6,748"
"640420 Footwear, Out Sole Lea Or Comp Lea & Textile Upper","January 2016","6,748"
"6405 Footwear Nesoi","2016 through February","657,092"
"6405 Footwear Nesoi","January 2016","267,301"
"6405 Footwear Nesoi","February 2016","389,791"
"640510 Footwear Nesoi, Uppers Of Leather Or Comp Leather","2016 through February","597,512"
"640510 Footwear Nesoi, Uppers Of Leather Or Comp Leather","January 2016","239,806"
"640510 Footwear Nesoi, Uppers Of Leather Or Comp Leather","February 2016","357,706"
"640520 Footwear Nesoi, Uppers Of Textile Materials","2016 through February","34,045"
"640520 Footwear Nesoi, Uppers Of Textile Materials","January 2016","13,689"
"640520 Footwear Nesoi, Uppers Of Textile Materials","February 2016","20,356"
"640590 Footwear Nesoi","2016 through February","25,535"
"640590 Footwear Nesoi","January 2016","13,806"
"640590 Footwear Nesoi","February 2016","11,729"
"6406 Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts","2016 through February","28,416,584"
"6406 Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts","January 2016","15,283,684"
"6406 Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts","February 2016","13,132,900"
"640610 Footwear Uppers And Upper Parts Except Stiffeners","2016 through February","212,346"
"640610 Footwear Uppers And Upper Parts Except Stiffeners","February 2016","212,346"
"640620 Footwear Outer Soles & Heels, Of Rubber Or Plastic","2016 through February","3,534"
"640620 Footwear Outer Soles & Heels, Of Rubber Or Plastic","January 2016","3,534"
"640690 Parts Footwear Removable Insoles Gaiters Etc Nesoi","2016 through February","28,200,704"
"640690 Parts Footwear Removable Insoles Gaiters Etc Nesoi","January 2016","15,280,150"
"640690 Parts Footwear Removable Insoles Gaiters Etc Nesoi","February 2016","12,920,554"
"6502 Hat Shapes,plaited Or Assembld Strips Any Material","2016 through February","4,416"
"6502 Hat Shapes,plaited Or Assembld Strips Any Material","January 2016","4,416"
"650200 Hat Shapes,plaited Or Assembld Strips Any Material","2016 through February","4,416"
"650200 Hat Shapes,plaited Or Assembld Strips Any Material","January 2016","4,416"
"6504 Hats&othr Hdgr,plaitd/assembld Strips Any Material","2016 through February","215,002"
"6504 Hats&othr Hdgr,plaitd/assembld Strips Any Material","January 2016","30,386"
"6504 Hats&othr Hdgr,plaitd/assembld Strips Any Material","February 2016","184,616"
"650400 Hats&othr Hdgr,plaitd/assembld Strips Any Material","2016 through February","215,002"
"650400 Hats&othr Hdgr,plaitd/assembld Strips Any Material","January 2016","30,386"
"650400 Hats&othr Hdgr,plaitd/assembld Strips Any Material","February 2016","184,616"
"6505 Hats & Headgear, Knit Etc, Lace, Etc In Pc; Hr Net","2016 through February","59,795"
"6505 Hats & Headgear, Knit Etc, Lace, Etc In Pc; Hr Net","January 2016","20,394"
"6505 Hats & Headgear, Knit Etc, Lace, Etc In Pc; Hr Net","February 2016","39,401"
"650500 Hats, Other Headgear Knit/crocheted, Etc; Hairnets","2016 through February","59,795"
"650500 Hats, Other Headgear Knit/crocheted, Etc; Hairnets","January 2016","20,394"
"650500 Hats, Other Headgear Knit/crocheted, Etc; Hairnets","February 2016","39,401"
"6506 Headgear Nesoi, Whether Or Not Lined Or Trimmed","2016 through February","50,360"
"6506 Headgear Nesoi, Whether Or Not Lined Or Trimmed","January 2016","18,305"
"6506 Headgear Nesoi, Whether Or Not Lined Or Trimmed","February 2016","32,055"
"650610 Safety(incl Sports)hdgr,whether/not Lined/trimmed","2016 through February","50,360"
"650610 Safety(incl Sports)hdgr,whether/not Lined/trimmed","January 2016","18,305"
"650610 Safety(incl Sports)hdgr,whether/not Lined/trimmed","February 2016","32,055"
"6507 Hdbands,linings,covers,frames,visors,etc Chinstrap","2016 through February","103,961"
"6507 Hdbands,linings,covers,frames,visors,etc Chinstrap","January 2016","57,768"
"6507 Hdbands,linings,covers,frames,visors,etc Chinstrap","February 2016","46,193"
"650700 Hdbands, Linings, Cvrs, Frms, Vsrs, Etc Chinstraps","2016 through February","103,961"
"650700 Hdbands, Linings, Cvrs, Frms, Vsrs, Etc Chinstraps","January 2016","57,768"
"650700 Hdbands, Linings, Cvrs, Frms, Vsrs, Etc Chinstraps","February 2016","46,193"
"6601 Umbrellas & Sun Umbrellas & Other Umbrellas","2016 through February","6,855"
"6601 Umbrellas & Sun Umbrellas & Other Umbrellas","February 2016","6,855"
"660199 Umbrellas, Nesoi","2016 through February","6,855"
"660199 Umbrellas, Nesoi","February 2016","6,855"
"6802 Worked Monument Etc Stone & Art Nesoi; Granule Etc","2016 through February","18,528"
"6802 Worked Monument Etc Stone & Art Nesoi; Granule Etc","January 2016","8,690"
"6802 Worked Monument Etc Stone & Art Nesoi; Granule Etc","February 2016","9,838"
"680291 Marble, Travertine And Alabaster, Workd, Nesoi","2016 through February","18,528"
"680291 Marble, Travertine And Alabaster, Workd, Nesoi","January 2016","8,690"
"680291 Marble, Travertine And Alabaster, Workd, Nesoi","February 2016","9,838"
"6804 Millstones Etc For Grinding Etc, Various Materials","2016 through February","33,537"
"6804 Millstones Etc For Grinding Etc, Various Materials","January 2016","8,793"
"6804 Millstones Etc For Grinding Etc, Various Materials","February 2016","24,744"
"680421 Oth Mllstns Etc Of Agglm Synthtc Or Nat Diamond","2016 through February","24,905"
"680421 Oth Mllstns Etc Of Agglm Synthtc Or Nat Diamond","January 2016","8,793"
"680421 Oth Mllstns Etc Of Agglm Synthtc Or Nat Diamond","February 2016","16,112"
"680422 Oth Millstns Grinstns A Grndng Wheels Aggl Abrsvs","2016 through February","5,194"
"680422 Oth Millstns Grinstns A Grndng Wheels Aggl Abrsvs","February 2016","5,194"
"680423 Othr Millstnes Grndstns Etc Of Natural Stone","2016 through February","3,438"
"680423 Othr Millstnes Grndstns Etc Of Natural Stone","February 2016","3,438"
"6805 Abrasive Powder Etc On A Base Of Text Material Etc","2016 through February","35,359"
"6805 Abrasive Powder Etc On A Base Of Text Material Etc","January 2016","29,554"
"6805 Abrasive Powder Etc On A Base Of Text Material Etc","February 2016","5,805"
"680510 Abrasvs On A Base Of Woven Textile Fabric Only","2016 through February","5,562"
"680510 Abrasvs On A Base Of Woven Textile Fabric Only","January 2016","5,562"
"680520 Abrasives On A Base Of Paper Or Paperboard Only","2016 through February","29,797"
"680520 Abrasives On A Base Of Paper Or Paperboard Only","January 2016","23,992"
"680520 Abrasives On A Base Of Paper Or Paperboard Only","February 2016","5,805"
"6806 Mineral Wools, Expanded Mineral Material & Mixture","2016 through February","1,198,077"
"6806 Mineral Wools, Expanded Mineral Material & Mixture","January 2016","514,330"
"6806 Mineral Wools, Expanded Mineral Material & Mixture","February 2016","683,747"
"680610 Slag Wool, Rock Wool Etc, In Bulk, Sheets Or Rolls","2016 through February","9,298"
"680610 Slag Wool, Rock Wool Etc, In Bulk, Sheets Or Rolls","February 2016","9,298"
"680620 Exfl Vermic Expnd Clys Fomd Slag Etc Inc Intr Mxt","2016 through February","318,058"
"680620 Exfl Vermic Expnd Clys Fomd Slag Etc Inc Intr Mxt","January 2016","149,192"
"680620 Exfl Vermic Expnd Clys Fomd Slag Etc Inc Intr Mxt","February 2016","168,866"
"680690 Mxtrs A Artcls Of Heat Or Sound Abs O Ins Nesoi","2016 through February","870,721"
"680690 Mxtrs A Artcls Of Heat Or Sound Abs O Ins Nesoi","January 2016","365,138"
"680690 Mxtrs A Artcls Of Heat Or Sound Abs O Ins Nesoi","February 2016","505,583"
"6807 Articles Of Asphalt Or Of Similar Material","2016 through February","7,073,424"
"6807 Articles Of Asphalt Or Of Similar Material","January 2016","3,380,349"
"6807 Articles Of Asphalt Or Of Similar Material","February 2016","3,693,075"
"680710 Articles Of Asphalt Or Similar Materials In Rolls","2016 through February","261,875"
"680710 Articles Of Asphalt Or Similar Materials In Rolls","January 2016","165,910"
"680710 Articles Of Asphalt Or Similar Materials In Rolls","February 2016","95,965"
"680790 Articles Of Asphalt Etc Nesoi","2016 through February","6,811,549"
"680790 Articles Of Asphalt Etc Nesoi","January 2016","3,214,439"
"680790 Articles Of Asphalt Etc Nesoi","February 2016","3,597,110"
"6809 Articles Of Plaster Or Items Based On Plaster","2016 through February","4,095,641"
"6809 Articles Of Plaster Or Items Based On Plaster","January 2016","2,189,968"
"6809 Articles Of Plaster Or Items Based On Plaster","February 2016","1,905,673"
"680911 Plstr Brds Etc Nt Orna, Fcd W ppr O pprbrd Only","2016 through February","4,087,756"
"680911 Plstr Brds Etc Nt Orna, Fcd W ppr O pprbrd Only","January 2016","2,182,083"
"680911 Plstr Brds Etc Nt Orna, Fcd W ppr O pprbrd Only","February 2016","1,905,673"
"680919 Plster Boards Panels Etc Not Ornamented Nesoi","2016 through February","7,885"
"680919 Plster Boards Panels Etc Not Ornamented Nesoi","January 2016","7,885"
"6810 Articles Of Cement, Concrete Or Artificial Stone","2016 through February","63,957"
"6810 Articles Of Cement, Concrete Or Artificial Stone","January 2016","6,298"
"6810 Articles Of Cement, Concrete Or Artificial Stone","February 2016","57,659"
"681019 Tiles, Flagstones Etc, Cement Etc Or Artif Stone","2016 through February","45,104"
"681019 Tiles, Flagstones Etc, Cement Etc Or Artif Stone","January 2016","6,298"
"681019 Tiles, Flagstones Etc, Cement Etc Or Artif Stone","February 2016","38,806"
"681091 Prefb Strctrl Cmpnts O Cncrt Cmnt O Artf Stone","2016 through February","3,488"
"681091 Prefb Strctrl Cmpnts O Cncrt Cmnt O Artf Stone","February 2016","3,488"
"681099 Othr Arts Nesoi Of Cmnt Etc","2016 through February","15,365"
"681099 Othr Arts Nesoi Of Cmnt Etc","February 2016","15,365"
"6811 Articles Of Asbestos-cement, Cell Fib Cement Etc","2016 through February","650,339"
"6811 Articles Of Asbestos-cement, Cell Fib Cement Etc","January 2016","403,453"
"6811 Articles Of Asbestos-cement, Cell Fib Cement Etc","February 2016","246,886"
"681182 Sheets, Panels, Tiles Etc, Cell Fiber-cement Nesoi","2016 through February","650,339"
"681182 Sheets, Panels, Tiles Etc, Cell Fiber-cement Nesoi","January 2016","403,453"
"681182 Sheets, Panels, Tiles Etc, Cell Fiber-cement Nesoi","February 2016","246,886"
"6813 Friction Material & Art Based On Mineral Subst Etc","2016 through February","99,887"
"6813 Friction Material & Art Based On Mineral Subst Etc","January 2016","31,490"
"6813 Friction Material & Art Based On Mineral Subst Etc","February 2016","68,397"
"681381 Brake Linings A Pads, Nt Asbestos, Oth Minrls, Cel","2016 through February","94,640"
"681381 Brake Linings A Pads, Nt Asbestos, Oth Minrls, Cel","January 2016","31,490"
"681381 Brake Linings A Pads, Nt Asbestos, Oth Minrls, Cel","February 2016","63,150"
"681389 Oth Friction Materl,  Oth Minrls, Celluls,nes","2016 through February","5,247"
"681389 Oth Friction Materl,  Oth Minrls, Celluls,nes","February 2016","5,247"
"6815 Articles Of Stone Or Other Mineral Substance Nesoi","2016 through February","1,089,230"
"6815 Articles Of Stone Or Other Mineral Substance Nesoi","January 2016","656,524"
"6815 Articles Of Stone Or Other Mineral Substance Nesoi","February 2016","432,706"
"681510 Nonelectrical Articles Of Graphite Or Carbon Nesoi","2016 through February","1,008,510"
"681510 Nonelectrical Articles Of Graphite Or Carbon Nesoi","January 2016","575,804"
"681510 Nonelectrical Articles Of Graphite Or Carbon Nesoi","February 2016","432,706"
"681599 Oth Articles Of Stone Or Oth Min Substnces Nesoi","2016 through February","80,720"
"681599 Oth Articles Of Stone Or Oth Min Substnces Nesoi","January 2016","80,720"
"6902 Refractory Bricks & Other Refr Cer Const Art Nesoi","2016 through February","41,779"
"6902 Refractory Bricks & Other Refr Cer Const Art Nesoi","January 2016","22,603"
"6902 Refractory Bricks & Other Refr Cer Const Art Nesoi","February 2016","19,176"
"690220 Refract Bricks Etc Nesoi, Over 50% Al203 Or Si02","2016 through February","29,476"
"690220 Refract Bricks Etc Nesoi, Over 50% Al203 Or Si02","January 2016","10,300"
"690220 Refract Bricks Etc Nesoi, Over 50% Al203 Or Si02","February 2016","19,176"
"690290 Refract Bricks Etc Nesoi","2016 through February","12,303"
"690290 Refract Bricks Etc Nesoi","January 2016","12,303"
"6903 Refractory Ceramic Goods, Retorts, Tubes Etc Nesoi","2016 through February","96,391"
"6903 Refractory Ceramic Goods, Retorts, Tubes Etc Nesoi","January 2016","72,396"
"6903 Refractory Ceramic Goods, Retorts, Tubes Etc Nesoi","February 2016","23,995"
"690310 Oth Refrac Ceramic Gds W Graphite/carbon Ov 50pct","2016 through February","72,396"
"690310 Oth Refrac Ceramic Gds W Graphite/carbon Ov 50pct","January 2016","72,396"
"690320 Oth Refrac Ceram Gds Nes Alumina/silica Ov 50 Pct","2016 through February","9,460"
"690320 Oth Refrac Ceram Gds Nes Alumina/silica Ov 50 Pct","February 2016","9,460"
"690390 Refractory Ceramic Goods (retort, Plug Etc) Nesoi","2016 through February","14,535"
"690390 Refractory Ceramic Goods (retort, Plug Etc) Nesoi","February 2016","14,535"
"6904 Ceramic Building Bricks, Flooring Blocks, Tile Etc","2016 through February","28,083"
"6904 Ceramic Building Bricks, Flooring Blocks, Tile Etc","January 2016","28,083"
"690490 Ceramic Flooring Blocks, Supprt Or Fillr Tile Etc","2016 through February","28,083"
"690490 Ceramic Flooring Blocks, Supprt Or Fillr Tile Etc","January 2016","28,083"
"6907 Unglazed Ceramic Flags & Paving, Hearth Tiles Etc","2016 through February","3,551"
"6907 Unglazed Ceramic Flags & Paving, Hearth Tiles Etc","February 2016","3,551"
"690790 Unglazed Ceramic Flags A Paving, Hearth A Wall Tls","2016 through February","3,551"
"690790 Unglazed Ceramic Flags A Paving, Hearth A Wall Tls","February 2016","3,551"
"6908 Glazed Ceramic Flags & Paving, Hearth Tiles, Etc","2016 through February","192,647"
"6908 Glazed Ceramic Flags & Paving, Hearth Tiles, Etc","January 2016","30,928"
"6908 Glazed Ceramic Flags & Paving, Hearth Tiles, Etc","February 2016","161,719"
"690890 Glazed Ceramic Flags A Paving, Hearth A Wall Tiles","2016 through February","192,647"
"690890 Glazed Ceramic Flags A Paving, Hearth A Wall Tiles","January 2016","30,928"
"690890 Glazed Ceramic Flags A Paving, Hearth A Wall Tiles","February 2016","161,719"
"6909 Ceramic Lab Etc Wares, Agr Tubs Etc & Packing Art","2016 through February","1,774,333"
"6909 Ceramic Lab Etc Wares, Agr Tubs Etc & Packing Art","January 2016","842,919"
"6909 Ceramic Lab Etc Wares, Agr Tubs Etc & Packing Art","February 2016","931,414"
"690911 Porcelain Or China Wares For Lab, Chem Or Tech Use","2016 through February","1,071,805"
"690911 Porcelain Or China Wares For Lab, Chem Or Tech Use","January 2016","423,547"
"690911 Porcelain Or China Wares For Lab, Chem Or Tech Use","February 2016","648,258"
"690912 Ceramic Artcls W Hardnss Equiv To 9 Or Ov Mohs","2016 through February","136,463"
"690912 Ceramic Artcls W Hardnss Equiv To 9 Or Ov Mohs","February 2016","136,463"
"690919 Ceramic Wares For Laboratory Etc Use Nesoi","2016 through February","566,065"
"690919 Ceramic Wares For Laboratory Etc Use Nesoi","January 2016","419,372"
"690919 Ceramic Wares For Laboratory Etc Use Nesoi","February 2016","146,693"
"6912 Ceramic Tablewre, Kitchnwre Etc, Earthenware Etc","2016 through February","26,710"
"6912 Ceramic Tablewre, Kitchnwre Etc, Earthenware Etc","January 2016","18,800"
"6912 Ceramic Tablewre, Kitchnwre Etc, Earthenware Etc","February 2016","7,910"
"691200 Ceramic Tablewre, Kitchnwre Etc, Earthenware Etc","2016 through February","26,710"
"691200 Ceramic Tablewre, Kitchnwre Etc, Earthenware Etc","January 2016","18,800"
"691200 Ceramic Tablewre, Kitchnwre Etc, Earthenware Etc","February 2016","7,910"
"6913 Statuettes And Other Ornamental Ceramic Articles","2016 through February","18,668"
"6913 Statuettes And Other Ornamental Ceramic Articles","January 2016","9,256"
"6913 Statuettes And Other Ornamental Ceramic Articles","February 2016","9,412"
"691390 Statuttes A Oth Ornmntl Ceram Artcls Nt Porc/china","2016 through February","18,668"
"691390 Statuttes A Oth Ornmntl Ceram Artcls Nt Porc/china","January 2016","9,256"
"691390 Statuttes A Oth Ornmntl Ceram Artcls Nt Porc/china","February 2016","9,412"
"6914 Ceramic Articles Nesoi","2016 through February","87,628"
"6914 Ceramic Articles Nesoi","January 2016","50,156"
"6914 Ceramic Articles Nesoi","February 2016","37,472"
"691490 Ceramic Articles Nesoi","2016 through February","87,628"
"691490 Ceramic Articles Nesoi","January 2016","50,156"
"691490 Ceramic Articles Nesoi","February 2016","37,472"
"7001 Cullet A Oth Wst A Scrp Glass; Glass In Mass","2016 through February","141,029"
"7001 Cullet A Oth Wst A Scrp Glass; Glass In Mass","January 2016","61,365"
"7001 Cullet A Oth Wst A Scrp Glass; Glass In Mass","February 2016","79,664"
"700100 Cullet A Oth Wst A Scrp Glass; Glass In Mass","2016 through February","141,029"
"700100 Cullet A Oth Wst A Scrp Glass; Glass In Mass","January 2016","61,365"
"700100 Cullet A Oth Wst A Scrp Glass; Glass In Mass","February 2016","79,664"
"7002 Glass In Balls (not Micros), Rods Or Tubes, Unwork","2016 through February","34,833"
"7002 Glass In Balls (not Micros), Rods Or Tubes, Unwork","January 2016","14,587"
"7002 Glass In Balls (not Micros), Rods Or Tubes, Unwork","February 2016","20,246"
"700210 Glass Balls Not Microspheres Of Headng 7018 Unwrkd","2016 through February","9,529"
"700210 Glass Balls Not Microspheres Of Headng 7018 Unwrkd","January 2016","9,529"
"700220 Glass Rods, Unworked","2016 through February","12,512"
"700220 Glass Rods, Unworked","February 2016","12,512"
"700231 Tubes Of Fused Quartz Or Oth Fsd Silica, Unworked","2016 through February","12,792"
"700231 Tubes Of Fused Quartz Or Oth Fsd Silica, Unworked","January 2016","5,058"
"700231 Tubes Of Fused Quartz Or Oth Fsd Silica, Unworked","February 2016","7,734"
"7003 Cast & Rolled Glass, In Sheets Or Profiles Etc","2016 through February","764,225"
"7003 Cast & Rolled Glass, In Sheets Or Profiles Etc","January 2016","298,871"
"7003 Cast & Rolled Glass, In Sheets Or Profiles Etc","February 2016","465,354"
"700312 Nonwrd Shts Cast/rld Glass, Colrd,opac,flshd,layrd","2016 through February","761,634"
"700312 Nonwrd Shts Cast/rld Glass, Colrd,opac,flshd,layrd","January 2016","296,280"
"700312 Nonwrd Shts Cast/rld Glass, Colrd,opac,flshd,layrd","February 2016","465,354"
"700319 Cast Or Rolled Glass In Nonwired Sheets, Nesoi","2016 through February","2,591"
"700319 Cast Or Rolled Glass In Nonwired Sheets, Nesoi","January 2016","2,591"
"7004 Drawn & Blown Glass, In Sheets Etc","2016 through February","11,691"
"7004 Drawn & Blown Glass, In Sheets Etc","February 2016","11,691"
"700420 Drw/blwn Glass Sheets Colord Opac Flash Spec Layer","2016 through February","11,691"
"700420 Drw/blwn Glass Sheets Colord Opac Flash Spec Layer","February 2016","11,691"
"7005 Float Glass & Surf Ground Or Polished Sheets Etc","2016 through February","1,224,828"
"7005 Float Glass & Surf Ground Or Polished Sheets Etc","January 2016","699,917"
"7005 Float Glass & Surf Ground Or Polished Sheets Etc","February 2016","524,911"
"700510 Float Glass Etc In Nonwrd Shts W Abs/refl Layer","2016 through February","1,195,432"
"700510 Float Glass Etc In Nonwrd Shts W Abs/refl Layer","January 2016","685,607"
"700510 Float Glass Etc In Nonwrd Shts W Abs/refl Layer","February 2016","509,825"
"700521 Nonwrd Glss Clrd Opc Flshd Or Srfc Grnd N Ab/rf Ly","2016 through February","3,735"
"700521 Nonwrd Glss Clrd Opc Flshd Or Srfc Grnd N Ab/rf Ly","February 2016","3,735"
"700529 Nonwired Glass Nesoi In Sheets","2016 through February","25,661"
"700529 Nonwired Glass Nesoi In Sheets","January 2016","14,310"
"700529 Nonwired Glass Nesoi In Sheets","February 2016","11,351"
"7006 Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc","2016 through February","33,452"
"7006 Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc","February 2016","33,452"
"700600 Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc","2016 through February","33,452"
"700600 Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc","February 2016","33,452"
"7007 Safety Glass, Of Tempered Or Laminated Glass","2016 through February","27,077"
"7007 Safety Glass, Of Tempered Or Laminated Glass","January 2016","22,447"
"7007 Safety Glass, Of Tempered Or Laminated Glass","February 2016","4,630"
"700721 Laminated Safety Glass For Vehicles, Aircraft Etc.","2016 through February","27,077"
"700721 Laminated Safety Glass For Vehicles, Aircraft Etc.","January 2016","22,447"
"700721 Laminated Safety Glass For Vehicles, Aircraft Etc.","February 2016","4,630"
"7008 Multiple-walled Insulating Units Of Glass","2016 through February","5,221,159"
"7008 Multiple-walled Insulating Units Of Glass","January 2016","2,814,987"
"7008 Multiple-walled Insulating Units Of Glass","February 2016","2,406,172"
"700800 Multiple-walled Insulating Units Of Glass","2016 through February","5,221,159"
"700800 Multiple-walled Insulating Units Of Glass","January 2016","2,814,987"
"700800 Multiple-walled Insulating Units Of Glass","February 2016","2,406,172"
"7010 Glass Containers For Packing Etc & Glass Closures","2016 through February","433,191"
"7010 Glass Containers For Packing Etc & Glass Closures","January 2016","187,065"
"7010 Glass Containers For Packing Etc & Glass Closures","February 2016","246,126"
"701020 Stoppers, Lids And Other Closures, Of Glass","2016 through February","4,925"
"701020 Stoppers, Lids And Other Closures, Of Glass","January 2016","4,925"
